,F0,F1,F2,F3,F4,F5,Label
1687,0.3044407769,0.3029921753,-0.9029925299,0.0050161824,0.0086431699,0.0040230691,1
1688,0.3079909243,0.2962028685,-0.9039558486,0.0143957029,0.0056931488,0.0054412004,1
1689,0.2978872869,0.3086414502,-0.9032361952,0.010013345,0.0064696407,0.0050883642,1
1690,0.2988133984,0.3074038127,-0.903356996,0.0084175407,0.0078945388,0.0051369046,1
1691,0.3000149004,0.2998798725,-0.9055272709,0.005388277,0.0064929929,0.0035008106,1
1692,0.2960909641,0.2903463147,-0.9098291992,0.0062446013,0.0129170817,0.0058403511,1
1693,0.3029573506,0.3080785777,-0.9018250438,0.0013032819,0.0035726021,0.0012766961,1
1694,0.2970861116,0.2942881992,-0.9082412191,0.0068392577,0.0124939886,0.0054098241,1
1695,0.3066543466,0.3125523227,-0.8990235498,0.0022507009,0.0046993775,0.0019209142,1
1696,0.3008720876,0.3115148725,-0.90128551,0.0096955812,0.0043449511,0.0024539681,1
1697,0.2996111753,0.2989336972,-0.9059208127,0.0048140729,0.0114075727,0.005097936,1
1698,0.3092090279,0.3068222988,-0.9000702948,0.0092737823,0.0056721764,0.0022741153,1
1699,0.2946863665,0.2908818327,-0.910127992,0.0093412273,0.0095067326,0.0060900722,1
1700,0.2932105139,0.2926947251,-0.9101147649,0.0035784371,0.0053211426,0.0027127046,1
1701,0.3015552869,0.3017767888,-0.9043608884,0.0056437554,0.0087233551,0.004312373,1
1702,0.3055404143,0.3108516892,-0.8999254382,0.0039997527,0.0110980837,0.0033682917,1
1703,0.2945291474,0.2961006375,-0.9085483307,0.0046415083,0.0088274083,0.0041803196,1
1704,0.2902792032,0.3149275817,-0.9034838964,0.0080743552,0.0141754957,0.0030623332,1
1705,0.3007084303,0.3073277849,-0.9027686614,0.0039015551,0.0103365923,0.003281388,1
1706,0.3002064263,0.2988384582,-0.9056719681,0.0059345909,0.0158635976,0.0065650379,1
1707,0.2412860558,0.2345409323,-0.9265960239,0.1177144352,0.1141908836,0.0359882417,1
1708,0.2945196693,0.2931306215,-0.9095221235,0.007376139,0.0057203502,0.0038698156,1
1709,0.2901276614,0.3076901434,-0.9057441713,0.0214099804,0.0160763122,0.0079593453,1
1710,0.3043020239,0.3183460438,-0.897677247,0.0054051488,0.0131042214,0.0055396896,1
1711,0.3011495179,0.2936210757,-0.9072286892,0.00445121,0.003077001,0.001564748,1
1712,0.3111366972,0.2858087968,-0.9062645299,0.0036482091,0.012820652,0.0037616629,1
1713,0.2955973068,0.2867057052,-0.9111826135,0.0088836157,0.0082532212,0.0046085165,1
1714,0.3047576414,0.3007529522,-0.9036724701,0.0017149998,0.0063106981,0.0019370329,1
1715,0.3087917331,0.2942350797,-0.9043858964,0.0077437818,0.008528642,0.0051773944,1
1716,0.2864766295,0.2682232829,-0.9102352231,0.093977462,0.0878716653,0.0301012144,1
1717,0.2766687251,0.2715310478,-0.9126806096,0.0900151559,0.0884548335,0.0285030439,1
1718,0.309392745,0.2926145657,-0.9047633426,0.0048067087,0.0049049564,0.0029906771,1
1719,0.3221986813,0.2996054502,-0.8973761076,0.0253735736,0.0200778884,0.0096832656,0
1720,0.1861764821,0.177258012,-0.9422175657,0.1518815112,0.1443536408,0.0473074801,0
1721,0.0629776653,0.0689750757,-0.9794824821,0.1176480507,0.1287556325,0.0383566503,0
1722,0.0574171394,0.0539045578,-0.9807685976,0.1264627487,0.1187306545,0.0424350224,0
1723,0.3001888486,0.3026238287,-0.9001905498,0.0620463389,0.0602431788,0.0219877126,0
1724,0.296288992,0.2834941036,-0.9084850478,0.0551598046,0.0554082564,0.0196504707,0
1725,0.3022002191,0.2868516375,-0.9088217928,0.0166926403,0.0099348293,0.007532285,1
1726,0.3085463506,0.3094873626,-0.8993483386,0.0067552728,0.0111997056,0.0042609718,1
1727,0.3085994343,0.2919302669,-0.9049199203,0.0114034706,0.0214060639,0.0086495075,0
1728,0.3041330996,0.2824661195,-0.9094045139,0.0038639939,0.0248028465,0.0083230934,1
1729,0.2947856733,0.3037952072,-0.9047045179,0.0393869709,0.0264494684,0.0082900612,0
1730,0.3041154821,0.2907639522,-0.9059686295,0.0396521368,0.0230051818,0.0094558206,0
1731,0.2985384024,0.2957242191,-0.9072625976,0.0126351047,0.0099228163,0.0062000778,1
1732,0.2895576773,0.300196255,-0.9088625458,0.0008897904,0.002421919,0.0008830048,1
1733,0.2888815936,0.3031070558,-0.908104506,0.0015725236,0.0037847107,0.0017263899,1
1734,0.3116069283,0.3057037291,-0.8995589801,0.0127282925,0.0069303989,0.0054818847,1
1735,0.3045995259,0.3201738446,-0.8969712151,0.0026137073,0.0110951851,0.004538583,1
1736,0.3165714502,0.2977828884,-0.9005855378,0.0017774296,0.0068157076,0.0019836209,1
1737,0.3106153745,0.30938651,-0.898675745,0.0104967081,0.0070167217,0.0045340474,1
1738,0.3085311195,0.2667911036,-0.9123631873,0.0113452188,0.0316932324,0.0095560111,1
1739,0.3138144781,0.2472620598,-0.916715996,0.0014588174,0.00318918,0.0011815433,1
1740,0.3478556892,0.3352487928,-0.8732811076,0.040816298,0.0409551816,0.0253278383,0
1741,0.285040996,0.2793041355,-0.9164506813,0.0162869805,0.0216044181,0.0112671187,1
1742,0.2883323745,0.2766486255,-0.9164041275,0.0140443179,0.01615913,0.0086634908,1
1743,0.2787571355,0.2709146693,-0.917949,0.0552997667,0.0535694903,0.0184825255,1
1744,0.2646979363,0.2886448645,-0.9193899283,0.0229058661,0.0261998183,0.0114094738,1
1745,0.2686711474,0.2787538765,-0.9216143426,0.0158214187,0.0198034392,0.0098267119,1
1746,0.2704675857,0.2771469641,-0.9216361554,0.0164024769,0.0165126225,0.0090493536,1
1747,0.2742319761,0.2742566375,-0.9213894024,0.0163758573,0.0167954692,0.0084517649,1
1748,0.2621116414,0.282056,-0.9223727211,0.02006696,0.0210670004,0.0111362332,1
1749,0.265557239,0.2836895219,-0.9210559243,0.0172316559,0.0166990839,0.0089330844,1
1750,0.2699907131,0.2781453108,-0.9214447689,0.0174271865,0.0170262052,0.0092836627,1
1751,0.26044051,0.2870523028,-0.9214341633,0.0179401747,0.018234044,0.0087438167,1
1752,0.2624603068,0.2893038645,-0.9201811554,0.0181336708,0.0162804643,0.0095179612,1
1753,0.2781350438,0.2822309522,-0.9173469482,0.0215070634,0.0289889294,0.0125781439,1
1754,0.2766474582,0.2763708327,-0.91998151,0.0174645614,0.017789406,0.009891427,1
1755,0.2803074382,0.2775832948,-0.9184272072,0.0188247073,0.0200212077,0.010556375,1
1756,0.2713614104,0.2823842231,-0.9198165737,0.0165456198,0.0153242624,0.0071395308,1
1757,0.273264251,0.2820867052,-0.9192265657,0.0178103089,0.0189278442,0.0100366312,1
1758,0.2781846056,0.278568506,-0.9188441116,0.0174103958,0.0182074645,0.0101877217,1
1759,0.280750004,0.2773743466,-0.918201498,0.0177139142,0.0257898136,0.0130419088,1
1760,0.2715031873,0.2595529562,-0.926311757,0.0209659525,0.0178300496,0.0103592597,1
1761,0.2699603386,0.2666844821,-0.9245578566,0.0244921295,0.0209076705,0.0125121318,1
1762,0.2824176016,0.2714555219,-0.9196570876,0.0176317119,0.0192809929,0.0100183206,1
1763,0.2832988287,0.2721259482,-0.9191673546,0.0186041428,0.0190207094,0.0106163859,1
1764,0.2822463147,0.280091992,-0.9170011434,0.0209181698,0.020532204,0.0116272274,1
1765,0.2851652191,0.2747332311,-0.9177750159,0.0229630134,0.0161593645,0.0101530501,1
1766,0.2800367888,0.2747397371,-0.9193441275,0.0214647853,0.0181017826,0.0107464912,1
1767,0.2782079323,0.277003247,-0.9191820598,0.0243229685,0.0159937633,0.0112452498,1
1768,0.2748644502,0.2733443187,-0.9215620677,0.013629659,0.0144622613,0.0078008478,1
1769,0.2831696932,0.2713668884,-0.9194963665,0.0190796635,0.0161156454,0.0088131197,1
1770,0.2831972311,0.2760339044,-0.9177209044,0.0215263801,0.0275247144,0.0131118057,1
1771,0.2834454343,0.2823374143,-0.9159081315,0.0180743175,0.0241458363,0.0121177366,1
1772,0.2895465817,0.2782805259,-0.9154578725,0.0170475512,0.0167491922,0.0094039216,1
1773,0.2912653546,0.2833537291,-0.9133518805,0.0184825918,0.0161290612,0.0078594206,1
1774,0.2868714542,0.2813336414,-0.9151200677,0.0242556658,0.0196017772,0.011786345,1
1775,0.2909090797,0.280365243,-0.9142418685,0.0232948794,0.015382506,0.0122404789,1
1776,0.285853757,0.2738095777,-0.9180857211,0.0134091401,0.0142076097,0.0072720024,1
1777,0.2921352231,0.2836071315,-0.9129402032,0.0196554805,0.0160831419,0.0109177573,1
1778,0.2888989283,0.283813745,-0.9138626096,0.0184773018,0.0197295738,0.0105660893,1
1779,0.2955807052,0.2831108526,-0.9120634622,0.0169981334,0.0158608573,0.0089432043,1
1780,0.3017431434,0.2952422271,-0.9056981514,0.0257370018,0.0242632251,0.015585128,1
1781,0.2847916614,0.2872816016,-0.9139610797,0.0218212166,0.0203145025,0.0122192409,1
1782,0.2842667211,0.2864142112,-0.9145907052,0.017207695,0.0169578794,0.0099754822,1
1783,0.2895266853,0.2900769801,-0.9116730558,0.0215903914,0.0175577752,0.0103643452,1
1784,0.281579988,0.280671988,-0.917239992,0.0175591583,0.0145820055,0.0092626582,1
1785,0.2810182311,0.2810971594,-0.917068506,0.0196386834,0.0214714017,0.0123192077,1
1786,0.2851742191,0.2892540398,-0.9132773825,0.0214673555,0.0188975264,0.0106872154,1
1787,0.2804807211,0.2900985378,-0.9143973227,0.0250449957,0.0167730067,0.011929369,1
1788,0.2869214462,0.2932355219,-0.9116100598,0.0186659564,0.014912032,0.0092356094,1
1789,0.2872043825,0.2866338685,-0.9134196932,0.0242110932,0.0168967314,0.012144633,1
1790,0.2964591155,0.2866612749,-0.9105738725,0.0219940257,0.0143104121,0.0101952306,1
1791,0.2791995817,0.2894992789,-0.9149573626,0.023691189,0.0191747471,0.0127197399,1
1792,0.2871008964,0.2907076932,-0.9117569721,0.0280875661,0.0258158177,0.0174911403,1
1793,0.2860600279,0.291160247,-0.9124964303,0.0171462638,0.0185802522,0.0103126743,1
1794,0.2912733586,0.2739012112,-0.9159123785,0.021671556,0.0243679638,0.0133801382,1
1795,0.3228214741,0.2712182072,-0.9037233307,0.0667995772,0.0243640681,0.0213386814,0
1796,0.2824689363,0.2976624741,-0.9084113347,0.0647540933,0.0415629597,0.0218313739,0
1797,0.3372723705,0.2694699283,-0.8976349084,0.0707282354,0.0401581854,0.035633626,0
1798,0.2805163626,0.2482504104,-0.9268083108,0.0166907888,0.0183910591,0.0095813117,1
1799,0.2938996414,0.2454839761,-0.9231229084,0.0284592654,0.0156387891,0.012258813,1
1800,0.3011105976,0.2613022151,-0.9159975896,0.0336172288,0.0249224516,0.0158376498,1
1801,0.2903825936,0.2666640598,-0.9181653825,0.0281001463,0.0234137238,0.0142398399,1
1802,0.2804773944,0.2649724741,-0.9223789363,0.0139578689,0.0111320705,0.0045076319,1
1803,0.3015744382,0.2654338645,-0.9129480837,0.0556467875,0.0342238621,0.0292528071,1
1804,0.2737125139,0.248777004,-0.9286785777,0.0177222242,0.0184104109,0.0097265158,1
1805,0.2896131394,0.2526061076,-0.9228275418,0.0219593699,0.0111352641,0.0098758973,1
1806,0.2948667968,0.2631625896,-0.9178541155,0.0275089611,0.020291968,0.0132033484,1
1807,0.2808103267,0.2541889402,-0.9251483825,0.0126887771,0.0202269046,0.0079957557,1
1808,0.2716864622,0.2535303745,-0.9281915259,0.0165230767,0.0071826323,0.0066859864,1
1809,0.295908992,0.2566750956,-0.9195904582,0.0182969455,0.0208861455,0.0117522135,1
1810,0.2901086016,0.2734862908,-0.9158618725,0.0351665611,0.0277326443,0.0152806674,1
1811,0.2829473944,0.2548111873,-0.924499012,0.0134532502,0.010001693,0.005707513,1
1812,0.279881498,0.2597701235,-0.9238975219,0.0172939903,0.014853513,0.0089171714,1
1813,0.278031255,0.2627041116,-0.9236634821,0.0162048887,0.0143021206,0.0079846791,1
1814,0.2707103825,0.2502790239,-0.9290779841,0.0162911264,0.0227034931,0.0104654485,1
1815,0.2730821235,0.2692666255,-0.9229575657,0.0196571813,0.0231130366,0.0122628081,1
1816,0.3120890797,0.2654505339,-0.8999270837,0.1116950647,0.0922764089,0.0357344797,0
1817,0.2911828805,0.3363244661,-0.8951017012,0.0244761151,0.0152695763,0.0076858512,0
1818,0.2908160956,0.3283634382,-0.8980331873,0.0256427801,0.0189746441,0.0110585755,0
1819,0.2858146494,0.3160039203,-0.9037691315,0.0193897864,0.0339231855,0.0112312264,0
1820,0.3019584701,0.2398534462,-0.9218878247,0.0246784154,0.0273908616,0.007414384,0
1821,0.3138626614,0.2194633865,-0.9234490478,0.0143164832,0.017332392,0.007907822,1
1822,0.2522262988,0.3176375538,-0.9136343586,0.0162128272,0.0212222491,0.0068724325,1
1823,0.2407038486,0.3191006653,-0.9164977888,0.013235088,0.0085116676,0.0045358125,1
1824,0.2559509482,0.3006964064,-0.9178414661,0.0204695351,0.0340277071,0.0078080616,1
1825,0.2689532231,0.2507741594,-0.9296561514,0.0117763934,0.018402844,0.006209217,1
1826,0.2829481155,0.2837278327,-0.9150727331,0.029574511,0.0330585013,0.0106392829,1
1827,0.2403845578,0.3277736056,-0.9133815259,0.0157075354,0.0142878517,0.0079379026,1
1828,0.250361251,0.3192479721,-0.9135164542,0.0234079609,0.0178807057,0.0044747673,1
1829,0.3017329243,0.2580527211,-0.9172562191,0.0271822885,0.0138831308,0.0086866623,1
1830,0.2915369283,0.2777247251,-0.9147297649,0.0152345301,0.0290114257,0.0084205486,1
1831,0.296029996,0.2667496773,-0.9163961434,0.0210901024,0.029441963,0.0108308421,1
1832,0.3030973068,0.2417491753,-0.9214920757,0.0169906325,0.0143432306,0.0068762778,1
1833,0.2798313267,0.2741118725,-0.9171229841,0.047582254,0.0559666001,0.0067969542,1
1834,0.24485651,0.3289924661,-0.9113673227,0.0268008708,0.0218357205,0.0048774903,1
1835,0.277503506,0.2402607171,-0.9255183626,0.0670981541,0.0621713547,0.0177445082,1
1836,0.2967596813,0.2395176733,-0.9240015339,0.0207001506,0.0182555855,0.0049355049,1
1837,0.2766313227,0.2734273307,-0.9198327888,0.0260258449,0.0429224335,0.0100284447,1
1838,0.2556389203,0.3125500598,-0.914344502,0.0223626661,0.0196035295,0.0071368685,1
1839,0.2679363426,0.2989418645,-0.9150593147,0.026767601,0.0274558229,0.0063308585,1
1840,0.308074753,0.2315741076,-0.9224132271,0.0151138238,0.019023118,0.0051811965,1
1841,0.2962211155,0.2748171474,-0.9131797331,0.0332946307,0.040599372,0.0086370452,1
1842,0.3049573586,0.2767589044,-0.9097037968,0.0429773342,0.0302726459,0.009002593,1
1843,0.3306200956,0.2566168924,-0.9075697291,0.0237059134,0.0237234291,0.0055218503,1
1844,0.2658825737,0.3219129243,-0.9084891912,0.0137726871,0.0106930704,0.0046776222,1
1845,0.2871341235,0.2951819363,-0.9104519681,0.0225634502,0.0297953008,0.0100949413,0
1846,0.3080799323,0.2661013586,-0.9121122869,0.0439650275,0.0139702325,0.0141396217,1
1847,0.3396483785,0.2878033068,-0.8949401036,0.0184458129,0.0220831882,0.0079061072,1
1848,0.3416891992,0.2522475378,-0.9047766892,0.0186293736,0.023577627,0.0097904575,1
1849,0.3145283705,0.3246668845,-0.8904694781,0.0418150731,0.0297218929,0.0097732149,1
1850,0.2734447012,0.3135870319,-0.9090750478,0.0143011259,0.015469377,0.0054716039,1
1851,0.2770395259,0.304329757,-0.9108375657,0.0216342081,0.0216385667,0.0084345501,1
1852,0.3009317371,0.2865269602,-0.9088515259,0.0243026764,0.0262234535,0.0072764369,1
1853,0.261164502,0.3252363984,-0.9086392191,0.0134125798,0.0132403877,0.0058243732,1
1854,0.2854949681,0.2737550319,-0.917728498,0.022896269,0.0268300784,0.0090052209,1
1855,0.3166537092,0.2848396693,-0.9038101713,0.0310774713,0.0234361036,0.0144527439,1
1856,0.3153564781,0.303600506,-0.897757506,0.0437736088,0.0207257273,0.0079243367,0
1857,0.3418516375,0.2713238287,-0.8995648964,0.0086207468,0.013634411,0.0066011917,1
1858,0.2613132032,0.3150127092,-0.9109800757,0.0444766046,0.0235768652,0.0079759872,1
1859,0.2525026494,0.3120541633,-0.9148602112,0.0212099643,0.0368290852,0.0094431178,1
1860,0.2843868367,0.2518751594,-0.9247820359,0.0154377017,0.014067338,0.005008466,1
1861,0.2854627052,0.2867365498,-0.9134618008,0.0203527708,0.0361034334,0.012767584,1
1862,0.2488768367,0.3694158367,-0.8946433466,0.0234597387,0.0215184374,0.0138614134,0
1863,0.262457741,0.3502788486,-0.8973216414,0.0240185522,0.0505521458,0.0101067924,1
1864,0.2897696135,0.2431664622,-0.924920243,0.022594004,0.0291019068,0.0082930268,1
1865,0.2900032271,0.2666885737,-0.9183934741,0.0213605556,0.0281344789,0.0089982987,1
1866,0.2896865618,0.2621030359,-0.9201370956,0.0182401632,0.018825074,0.0066567498,1
1867,0.269884012,0.3286370438,-0.9045717131,0.0204285106,0.0212403761,0.0064685644,1
1868,0.2459112669,0.3329623347,-0.9100228446,0.0153274656,0.0161657481,0.0050839962,1
1869,0.2386196335,0.3359579124,-0.9106648127,0.0207760992,0.01957063,0.0082369777,1
1870,0.2496759641,0.3342781155,-0.9084242709,0.0199035246,0.0154206716,0.0071699963,1
1871,0.3098371355,0.2583969721,-0.8951720956,0.1446275768,0.1119454907,0.0494962703,0
1872,0.3989139721,0.2786767849,-0.8676195737,0.0598889936,0.0702445192,0.0438419303,0
1873,0.2463987518,0.191712961,-0.9404580637,0.1095689916,0.0704781626,0.0331641459,0
1874,0.2136616449,0.2294412943,-0.9392836375,0.0930440245,0.1003615307,0.0268702453,1
1875,0.3025259641,0.2590885896,-0.9172452829,0.0009642055,0.0032164986,0.0009908655,1
1876,0.3017257012,0.2603172311,-0.9171562629,0.0023500673,0.0037364444,0.0011614888,1
1877,0.3000118446,0.2525531275,-0.9198784701,0.0017900556,0.0052723938,0.0015325264,1
1878,0.302304251,0.2502417729,-0.919768251,0.0015285326,0.0037735431,0.000985984,1
1879,0.3005715817,0.2526618805,-0.9196764462,0.0014729171,0.003211915,0.0012152825,1
1880,0.299049988,0.247826761,-0.9214883506,0.0012680042,0.0027747074,0.0009375059,1
1881,0.3007844263,0.2518221833,-0.9198383386,0.0011215155,0.0030886771,0.0009852762,1
1882,0.3015019841,0.2534636454,-0.9191552988,0.0006980959,0.0022780582,0.0007636185,1
1883,0.3043514104,0.2504780717,-0.9190206892,0.0020019539,0.0049960842,0.0017217581,1
1884,0.3082228685,0.2511686972,-0.9175398486,0.0026305076,0.0048627689,0.0017429262,1
1885,0.3084433626,0.2515155817,-0.9173840279,0.0011101954,0.0027282349,0.000677101,1
1886,0.3071611076,0.2522703068,-0.9176073307,0.0013040696,0.002534156,0.0006810751,1
1887,0.3053396614,0.2522066215,-0.9182315418,0.00187959,0.0024686648,0.0008707135,1
1888,0.3067747171,0.2535500159,-0.9173850239,0.0007699086,0.0022992215,0.0006628821,1
1889,0.3036317729,0.2543181793,-0.918200745,0.0048526752,0.0032661231,0.0017935846,1
1890,0.3033036653,0.2558723785,-0.9178808884,0.0016915365,0.004997311,0.0017337039,1
1891,0.305805255,0.2579143267,-0.9164908008,0.0017755028,0.0019645521,0.0009767593,1
1892,0.3105937251,0.2617778924,-0.9137658367,0.0019924027,0.0052572209,0.002063568,1
1893,0.3185734382,0.2870285936,-0.9032489163,0.0049730682,0.0143621553,0.0059984974,1
1894,0.3147438725,0.2818254741,-0.9063315139,0.0046945773,0.0065403543,0.0030140227,1
1895,0.3182465219,0.2770179442,-0.9066265538,0.0008954537,0.0026437225,0.0008218847,1
1896,0.3150774821,0.2794144343,-0.9069949243,0.0009757759,0.0034233872,0.0011312814,1
1897,0.3171531992,0.2827118526,-0.9050868566,0.0061477708,0.0149684179,0.0066127122,1
1898,0.3188477888,0.2899737729,-0.9022871793,0.006724565,0.0080825426,0.0043220526,1
1899,0.3118776853,0.2883745777,-0.9052919602,0.0011170501,0.0039610145,0.0013738077,1
1900,0.3126004821,0.2839233785,-0.9064531275,0.0013193237,0.0028522152,0.0011305838,1
1901,0.3006086813,0.2704784462,-0.9144333466,0.0100974152,0.0118420155,0.0067336029,1
1902,0.3026459203,0.2717145259,-0.9135240797,0.0037897104,0.0054485434,0.0025259014,1
1903,0.3047006932,0.2677431992,-0.9140219721,0.0028351138,0.0047894006,0.0019950566,1
1904,0.3068826056,0.268500502,-0.9130752629,0.001868116,0.0042451235,0.0016283144,1
1905,0.3077956056,0.2687069283,-0.9127169602,0.000761332,0.0022362531,0.0007926841,1
1906,0.3045951036,0.2670546534,-0.9142671394,0.0020963042,0.0035373926,0.0015326141,1
1907,0.3047850876,0.2669160637,-0.914241004,0.0018111738,0.0043883828,0.0016503829,1
1908,0.3032553347,0.2637861116,-0.9156471275,0.0032988156,0.0054837087,0.001581299,1
1909,0.3044907968,0.2618111195,-0.9158236972,0.0010364104,0.0023559068,0.0007998499,1
1910,0.3037573386,0.263243,-0.9156533626,0.0013822528,0.0031922991,0.0011972555,1
1911,0.3023805538,0.2623968287,-0.9163387888,0.002915308,0.0051359421,0.0015030378,1
1912,0.3053203785,0.2597506096,-0.9161297888,0.0023236468,0.0029054787,0.0012024836,1
1913,0.3037355578,0.2597500518,-0.9166455697,0.0020485428,0.0053232634,0.0017198575,1
1914,0.3036761195,0.2572706096,-0.9173520518,0.0039051855,0.0059158874,0.0027547016,1
1915,0.2993434741,0.2580850398,-0.9185480558,0.0030052324,0.0063075795,0.0025009092,1
1916,0.3037939522,0.2620107729,-0.9159677012,0.0047594538,0.0056245852,0.0029096837,1
1917,0.306575745,0.2650209363,-0.914200741,0.0008724849,0.0032217748,0.0010723076,1
1918,0.2984085179,0.2595131434,-0.9183604263,0.0095064886,0.0099304164,0.0055172545,1
1919,0.2957479681,0.2529902032,-0.9211122191,0.0025566556,0.0081802391,0.0028111207,1
1920,0.3017474183,0.2772338048,-0.9116010438,0.0066787649,0.0299538912,0.0114735385,0
1921,0.299148745,0.2719608765,-0.9145409044,0.0061454403,0.0100652294,0.0048140552,1
1922,0.299148745,0.2719608765,-0.9145409044,0.0061454403,0.0100652294,0.0048140552,1
1923,0.3015192311,0.2641229602,-0.9161343944,0.0027514635,0.0036689789,0.0014007244,1
1924,0.3022406853,0.2605433187,-0.9169293028,0.0010131812,0.0025596017,0.0009297984,1
1925,0.3007132191,0.2626977928,-0.9167830279,0.0056445259,0.005379821,0.0030759973,1
1926,0.2978949761,0.2612674821,-0.9181291076,0.0032781293,0.0046536576,0.0021019784,1
1927,0.3008417849,0.256665247,-0.9184606375,0.0023318862,0.006201443,0.0018295265,1
1928,0.3010596853,0.2546612749,-0.9189690797,0.0014619292,0.0019410372,0.0007879512,1
1929,0.2995388845,0.2597133307,-0.9180422908,0.0024059614,0.0040533863,0.0012676111,1
1930,0.3144004781,0.2782362988,-0.9070826853,0.0151239524,0.0242170546,0.0110798999,0
1931,0.3119990916,0.2918892351,-0.9030424542,0.027303751,0.0319349196,0.0143592122,0
1932,0.2761563785,0.2610952629,-0.9115101474,0.1122543977,0.1038480512,0.0364787843,0
1933,0.2124161952,0.1963876375,-0.9313622151,0.1600670244,0.1427836311,0.0535449343,0
1934,0.2689328207,0.2447981474,-0.9230102311,0.0912122433,0.0817383572,0.0282884808,0
1935,0.3047166096,0.2669262048,-0.9110526773,0.0316057688,0.0671755736,0.019228549,0
1936,0.3101868805,0.2696668566,-0.9114724104,0.0104954537,0.0114903494,0.0063113304,1
1937,0.3177195139,0.2793460279,-0.9060701116,0.0018129877,0.0069011403,0.0024762412,1
1938,0.3202722789,0.2810701793,-0.9046533984,0.0013700927,0.004827684,0.0015034513,1
1939,0.304159753,0.2534023227,-0.9175926215,0.0198692002,0.0271947931,0.0127901982,1
1940,0.2767626494,0.2369542669,-0.9310491036,0.017170029,0.0081042504,0.0064957765,1
1941,0.2878041155,0.2418214382,-0.9265994462,0.0047021193,0.0083966895,0.0034579265,1
1942,0.2887338845,0.2400682948,-0.9267995697,0.0021910721,0.0057499303,0.0021551398,1
1943,0.2842018845,0.2548964582,-0.9238478446,0.0216293534,0.0169571856,0.0026126249,0
1944,0.3043046215,0.2459375538,-0.9198493785,0.0247491288,0.0081270704,0.0105808835,0
1945,0.2936628606,0.2366684502,-0.9261222629,0.0020289319,0.0062947844,0.0019927072,1
1946,0.3121666693,0.2460033546,-0.9168705976,0.0305780918,0.0145254863,0.0153822201,0
1947,0.2965935378,0.2459546653,-0.9227768247,0.0016596691,0.004155938,0.0012091953,1
1948,0.3095644701,0.2718990199,-0.9098475378,0.0279720859,0.0357254067,0.018959528,0
1949,0.2967977769,0.2664926773,-0.9167442032,0.0098754189,0.0176302287,0.0080277715,0
1950,0.2935453267,0.2766274104,-0.9150054622,0.0041590132,0.0068476591,0.0030362991,0
1951,0.3252403227,0.2427333267,-0.9123606733,0.0375647519,0.0364465998,0.0125628599,1
1952,0.1740282112,0.1313354183,-0.9504593626,0.1717901237,0.1307095252,0.0499535687,1
1953,0,0,-1,0,0,0,1
1954,0.2985009801,0.231720745,-0.920273004,0.073227649,0.0680684492,0.0174541983,1
1955,0.2793844104,0.3018843028,-0.9109866972,0.021322784,0.0192380026,0.0094190829,1
1956,0.2646855418,0.3049177769,-0.9143742669,0.0246918812,0.0141553729,0.0087416529,1
1957,0.2319367928,0.3263756454,-0.9160477928,0.0181550891,0.0137444869,0.0047068804,1
1958,0.2647435498,0.2859768406,-0.9195823865,0.0339583524,0.035105634,0.0105251766,1
1959,0.2805132829,0.2554781952,-0.9248326733,0.0185235515,0.018239625,0.0072032185,1
1960,0.1785577769,0.305266251,-0.9344167809,0.0296135918,0.0280933143,0.0113452517,1
1961,0.150831996,0.299359749,-0.9416873426,0.0163952278,0.0234713808,0.0062189017,1
1962,0.1914780398,0.2976858725,-0.9340094303,0.0376444721,0.0282901764,0.0113233107,1
1963,0.173107259,0.2336564104,-0.9452177211,0.0888067517,0.1153517843,0.0284496445,1
1964,0.2768693068,0.2775166972,-0.9191520558,0.0293096542,0.0227331499,0.0105609715,1
1965,0.2800438167,0.2671274343,-0.9217089084,0.0211529044,0.0131218311,0.007175058,1
1966,0.2834887729,0.2834443626,-0.91580349,0.0205155629,0.0113645011,0.0068830692,1
1967,0.2741945139,0.2981066693,-0.9139703068,0.0177557235,0.0155618135,0.0071147428,1
1968,0.2792984143,0.2689512191,-0.9208964263,0.0260951626,0.0291623804,0.00871749,1
1969,0.2977235657,0.2705498765,-0.91430349,0.0359912849,0.0276453231,0.0123661346,1
1970,0.3133718367,0.2641070518,-0.9118227331,0.0149100986,0.0187797296,0.0070633808,1
1971,0.2933622669,0.2666231036,-0.9175476733,0.018865417,0.0225610637,0.0095980723,1
1972,0.2579393307,0.3053633665,-0.9149832231,0.0459077733,0.0278743644,0.0119071715,1
1973,0.2870281594,0.3240114263,-0.900381753,0.0249450672,0.0328839323,0.0155104429,1
1974,0.293147745,0.3155252629,-0.9020616733,0.0213221707,0.0162539141,0.0086121666,1
1975,0.2856224861,0.3009283586,-0.9093955259,0.0185284702,0.0208098515,0.0092392807,1
1976,0.2745948446,0.2988771753,-0.913412251,0.0240991698,0.017701844,0.0073472961,1
1977,0.2743888127,0.3041508645,-0.9116469681,0.024797717,0.0200909521,0.0091825196,1
1978,0.2829735179,0.3072236135,-0.9081580518,0.0200002958,0.0184535242,0.0069325722,1
1979,0.2761427729,0.2979002271,-0.9134984024,0.0192479284,0.0117079849,0.003709468,1
1980,0.2611818845,0.2986950279,-0.917390494,0.0231530327,0.0176599677,0.0105855473,1
1981,0.277576,0.2899453665,-0.9147838645,0.0272905401,0.0329412626,0.0149607149,1
